,image_filename,FAME_0,FAME,FAME_variance,logreg_0,logreg,logreg_variance
238,37-32-755-W-T-user124,1.3926771422553097,1.3926771422553097,0.0,0.005087849428224527,0.005087849428224527,0.0
239,37-36-401-I-B-user67,-0.04923607418266762,-0.04923607418266762,0.0,0.0013476055588765336,0.0013476055588765336,0.0
240,37-36-401-W-B-user68,1.7565988006752342,1.7565988006752342,0.0,0.042025588055192735,0.042025588055192735,0.0
241,38-26-565-I-T-user75,1.7755872540238644,1.7755872540238644,0.0,0.09696204499329092,0.09696204499329092,0.0
242,38-26-565-W-T-user76,0.043242784424879936,0.043242784424879936,0.0,0.00027347368424033387,0.00027347368424033387,0.0
243,38-29-906-I-T-user94,1.8336469681441567,1.8336469681441567,0.0,0.020341979685685282,0.020341979685685282,0.0
244,38-29-906-W-T-user95,1.4832044841151584,1.4832044841151584,0.0,0.021829380426037846,0.021829380426037846,0.0
245,38-55-777-I-B-user1,1.9506382944579297,1.9506382944579297,0.0,0.030074639952608083,0.030074639952608083,0.0
246,38-55-777-W-B-user43,3.9684438828023434,3.9684438828023434,0.0,0.7670174281161811,0.7670174281161811,0.0
247,39-18-93-I-T-user39,3.4279747015815327,3.4279747015815327,0.0,0.2075203739008046,0.2075203739008046,0.0
248,39-18-93-W-T-user40,0.0843181178646164,0.0843181178646164,0.0,0.00253212905492227,0.00253212905492227,0.0
249,39-49-946-I-T-user88,0.3482925862794737,0.3482925862794737,0.0,0.002081857611427284,0.002081857611427284,0.0
250,39-49-946-W-T-user89,3.9059130191645086,3.9059130191645086,0.0,0.7700810206517694,0.7700810206517694,0.0
251,40-07-485-I-T-user1,1.1818971368373852,1.1818971368373852,0.0,0.008083716061458515,0.008083716061458515,0.0
252,40-07-485-W-T-user150,4.68364264386,4.68364264386,0.0,0.8918583128588969,0.8918583128588969,0.0
253,40-18-142-I-T-user138,2.2829945549565185,2.2829945549565185,0.0,0.09706865337129816,0.09706865337129816,0.0
254,40-18-142-W-T-user139,3.1007475760170213,3.1007475760170213,0.0,0.19530337284209145,0.19530337284209145,0.0
255,41-41-762-I-B-user147,4.720085453422454,4.720085453422454,0.0,0.9003692757740598,0.9003692757740598,0.0
256,41-41-762-W-B-user148,3.139012138854528,3.139012138854528,0.0,0.19106311199501871,0.19106311199501871,0.0
257,44-02-309-I-T-user136,0.7192171045903875,0.7192171045903875,0.0,0.00851111083724258,0.00851111083724258,0.0
258,44-02-309-W-T-user137,-0.6790120407409201,-0.6790120407409201,0.0,0.0011213568280548669,0.0011213568280548669,0.0
259,44-30-30-I-B-user83,3.933397941835832,3.933397941835832,0.0,0.3568987451944307,0.3568987451944307,0.0
260,44-30-30-W-B-user84,0.8317049381921588,0.8317049381921588,0.0,0.0051476398059708646,0.0051476398059708646,0.0
261,47-20-540-I-B-user95,1.7539060469435634,1.7539060469435634,0.0,0.039885473520933794,0.039885473520933794,0.0
262,47-20-540-W-B-user94,2.0393581394755413,2.0393581394755413,0.0,0.05105389948097647,0.05105389948097647,0.0
263,48-00-366-I-T-user139,1.7837555022259408,1.7837555022259408,0.0,0.08142507836227504,0.08142507836227504,0.0
264,48-02-966-I-T-user148,2.366981043405912,2.366981043405912,0.0,0.03971195811060582,0.03971195811060582,0.0
265,48-02-966-W-T-user147,4.262526617148245,4.262526617148245,0.0,0.6697162319226446,0.6697162319226446,0.0
266,48-39-430-I-B-user134,1.9658698562296024,1.9658698562296024,0.0,0.1045415082427176,0.1045415082427176,0.0
267,48-39-430-W-B-user135,4.5566947436933845,4.5566947436933845,0.0,0.5582952137472234,0.5582952137472234,0.0
268,50-29-214-I-B-user136,1.5478264521910576,1.5478264521910576,0.0,0.027403174190054138,0.027403174190054138,0.0
269,50-29-214-W-B-user137,-0.5639423379641872,-0.5639423379641872,0.0,0.0007495164941810138,0.0007495164941810138,0.0
270,50-50-13-I-B-user1,0.9237598598486124,0.9237598598486124,0.0,0.005067775929059253,0.005067775929059253,0.0
271,50-50-13-W-B-user57,3.778247404865123,3.778247404865123,0.0,0.12113782451407346,0.12113782451407346,0.0
272,51-16-907-I-B-user86,2.1648427885257098,2.1648427885257098,0.0,0.01876690762618125,0.01876690762618125,0.0
273,51-16-907-W-B-user85,1.1779916475137648,1.1779916475137648,0.0,0.014243275430612006,0.014243275430612006,0.0
274,54-10-129-I-T-user48,-0.45139156840089,-0.45139156840089,0.0,0.00043548076258127577,0.00043548076258127577,0.0
275,54-10-129-W-T-user49,2.515110571598789,2.515110571598789,0.0,0.7118587209608398,0.7118587209608398,0.0
276,56-40-959-I-T-user136,-0.235690870122788,-0.235690870122788,0.0,0.002920470850636961,0.002920470850636961,0.0
277,56-40-959-W-T-user137,-0.5770249884479401,-0.5770249884479401,0.0,0.0013550640476145267,0.0013550640476145267,0.0
278,57-19-201-I-B-user24,2.6337551218120607,2.6337551218120607,0.0,0.014027167040131242,0.014027167040131242,0.0
279,57-19-201-W-B-user25,3.2167169055334446,3.2167169055334446,0.0,0.18873212584248872,0.18873212584248872,0.0
280,57-43-236-I-T-user96,2.5476622058354685,2.5476622058354685,0.0,0.023583084358872877,0.023583084358872877,0.0
281,57-43-236-W-T-user159,1.4961360326379944,1.4961360326379944,0.0,0.01147862879577843,0.01147862879577843,0.0
282,57-52-839-I-B-user1,1.9116686687077529,1.9116686687077529,0.0,0.03746819625790899,0.03746819625790899,0.0
283,57-52-839-W-B-user58,1.3090423083775249,1.3090423083775249,0.0,0.08212616862486244,0.08212616862486244,0.0
284,58-28-695-I-T-user75,3.104357165184448,3.104357165184448,0.0,0.16961400659643636,0.16961400659643636,0.0
285,58-28-695-W-T-user80,4.471780364912732,4.471780364912732,0.0,0.8526379237148555,0.8526379237148555,0.0
286,58-57-956-I-T-user1,0.5702378027029198,0.5702378027029198,0.0,0.0029431342357580303,0.0029431342357580303,0.0
287,58-57-956-W-T-user146,3.0722906771472864,3.0722906771472864,0.0,0.13331053856810993,0.13331053856810993,0.0
288,59-09-521-W-B-user14,-0.6346601152113776,-0.6346601152113776,0.0,0.0003434200935261746,0.0003434200935261746,0.0
